name,birth_year,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,retire_year,AVG,OBP,SLG,OPS
Rich Coggins,1949,342,1083,125,287,42,13,12,90,50,21,72,100,1976,0.265004617,0.310822511,0.361034164,0.671856675
Rich Dauer,1953,1140,3829,448,984,193,3,43,372,6,13,297,219,1985,0.256986158,0.310470189,0.342648211,0.6531184
Rich Gedman,1957,1033,3159,331,795,176,12,88,382,3,4,236,509,1992,0.251661918,0.303681885,0.398543843,0.702225728
Rich Gee,1901,122,372,48,107,21,4,5,60,6,14,37,224,1929,0.287634409,0.35207824,0.405913978,0.757992218
Rich Hacker,1948,16,33,2,4,1,0,0,2,0,0,3,12,1971,0.121212121,0.194444444,0.151515152,0.345959596
Rich McKinney,1948,341,886,79,199,28,2,20,100,4,3,77,124,1977,0.224604966,0.286604361,0.328442438,0.615046799
Rich Morales,1944,480,1053,81,205,26,3,6,64,7,7,95,159,1974,0.194681861,0.261324042,0.242165242,0.503489284
Rich Murray,1959,57,204,19,44,8,2,4,25,2,1,11,51,1983,0.215686275,0.255813953,0.333333333,0.589147287
Rich Reese,1941,866,2020,248,512,73,17,52,245,16,15,158,270,1973,0.253465347,0.307621671,0.383663366,0.691285038
Rich Rollins,1938,1002,3303,419,887,125,20,77,399,17,10,266,410,1970,0.268543748,0.323059681,0.388434756,0.711494437
Rich Rowland,1967,98,230,22,49,8,0,9,26,0,0,22,71,1995,0.213043478,0.281746032,0.365217391,0.646963423
Rich Severson,1947,93,270,26,69,11,3,1,23,0,0,19,38,1971,0.255555556,0.30449827,0.32962963,0.6341279
Richard Hidalgo,1974,987,3459,531,929,214,19,171,560,48,34,358,737,2005,0.268574733,0.337175793,0.489736918,0.826912711
Richard Hoblitzell,1885,1319,4706,591,1310,194,88,27,593,173,47,407,331,1918,0.278368041,0.335810679,0.374203145,0.710013824
Richard Urena,1994,91,241,20,61,14,0,2,14,3,1,15,83,2019,0.253112033,0.296875,0.336099585,0.632974585
Richie Ashburn,1925,2189,8365,1322,2574,317,109,29,586,234,99,1198,571,1962,0.307710699,0.394436892,0.382068141,0.776505033
Richie Hebner,1945,1908,6144,865,1694,273,57,203,890,38,40,687,741,1985,0.275716146,0.348558044,0.437825521,0.786383565
Richie Martin,1997,170,411,42,87,10,5,7,34,13,4,21,121,2022,0.211678832,0.25,0.311435523,0.561435523
Richie Palacios,1999,178,469,62,109,20,1,11,47,23,1,60,98,2024,0.232409382,0.319470699,0.349680171,0.66915087
Richie Scheinblum,1944,462,1218,131,320,52,9,13,127,0,6,149,135,1974,0.26272578,0.343087052,0.352216749,0.695303801
Richie Sexson,1974,1367,4928,748,1286,260,17,306,943,14,13,588,1313,2008,0.260957792,0.339738941,0.506899351,0.846638292
Richie Shaffer,1992,51,122,16,26,9,0,5,10,0,2,15,50,2016,0.213114754,0.299270073,0.409836066,0.709106139
Richie Zisk,1948,1453,5144,681,1477,245,26,207,792,8,15,533,910,1983,0.287130638,0.354060243,0.46559098,0.819651223
Rick Ankiel,1984,598,1834,251,444,100,9,74,242,21,12,156,526,2013,0.242093784,0.301507538,0.427480916,0.728988454
Rick Auerbach,1948,624,1407,167,309,56,5,9,86,36,21,127,198,1981,0.219616205,0.28422425,0.285714286,0.569938536
Rick Bladt,1951,62,130,14,28,3,1,1,12,6,2,11,13,1975,0.215384615,0.276595745,0.276923077,0.553518822
Rick Bosetti,1953,445,1543,172,385,70,8,17,133,30,34,79,188,1982,0.249513934,0.286066584,0.338302009,0.624368594
Rick Burleson,1952,1346,5139,656,1401,256,23,50,449,72,68,420,477,1987,0.272621133,0.327576902,0.360575988,0.68815289
Rick Cerone,1952,1329,4069,393,998,190,15,59,436,6,22,320,450,1992,0.245269108,0.300296195,0.342836078,0.643132273
Rick Dempsey,1946,1766,4692,525,1093,223,12,96,471,20,19,592,736,1992,0.232949702,0.318887207,0.346973572,0.665860779
Rick Ferrell,1907,1884,6028,687,1692,324,45,28,734,29,35,931,277,1947,0.280690113,0.376921972,0.363304579,0.74022655
Rick Herrscher,1939,35,50,5,11,3,0,1,6,0,0,5,11,1962,0.22,0.290909091,0.34,0.630909091
Rick Joseph,1943,270,633,69,154,26,1,13,65,2,3,51,141,1970,0.24328594,0.299707602,0.349131122,0.648838724
Rick Lancellotti,1965,36,65,4,11,2,0,2,11,0,0,2,18,1990,0.169230769,0.194029851,0.292307692,0.486337543
Rick Leach,1958,799,1719,205,460,100,10,18,183,8,8,176,217,1990,0.26759744,0.335620053,0.368819081,0.704439134
Rick Manning,1952,1555,5248,664,1349,189,43,56,458,168,78,471,616,1987,0.257050305,0.318237454,0.341463415,0.659700869
Rick Miller,1948,1482,3887,552,1046,161,35,28,369,78,65,454,583,1985,0.269102135,0.345542502,0.350141497,0.695683999
Rick Monday,1943,1986,6136,950,1619,248,64,241,775,98,91,924,1513,1984,0.263852673,0.3601983,0.442959583,0.803157883
Rick Parker,1968,163,225,36,55,9,0,2,24,9,4,16,36,1996,0.244444444,0.294605809,0.311111111,0.60571692
Rick Peters,1959,307,919,135,255,34,10,2,80,20,24,107,107,1986,0.277475517,0.352826511,0.342763874,0.695590384
Rick Reichardt,1941,997,3307,391,864,109,24,116,445,40,41,263,672,1974,0.261263985,0.315686275,0.413970366,0.72965664
Rick Renick,1945,276,553,71,122,20,2,20,71,0,4,63,142,1972,0.220614828,0.300324675,0.372513562,0.672838238
Rick Renteria,1967,184,422,42,100,20,2,4,41,2,6,25,49,1994,0.236966825,0.279642058,0.322274882,0.60191694
Rick Schu,1965,580,1568,189,386,67,13,41,134,17,16,139,282,1996,0.246173469,0.307557118,0.383928571,0.691485689
Rick Sofield,1956,207,612,69,149,25,4,9,66,9,10,44,141,1981,0.243464052,0.294207317,0.341503268,0.635710585
Rick Stelmaszek,1949,60,88,4,15,3,0,1,10,0,0,17,18,1974,0.170454545,0.304761905,0.238636364,0.543398268
Rick Sweet,1958,272,736,62,172,23,1,6,57,6,6,60,73,1983,0.233695652,0.291457286,0.292119565,0.583576852
Rick Wilkins,1968,720,2114,280,515,95,7,81,275,9,12,278,571,2001,0.243614002,0.331521739,0.41012299,0.741644729
Rick Wrona,1966,79,168,16,41,6,1,3,18,1,0,5,41,1994,0.244047619,0.265895954,0.345238095,0.611134049
Rickey Henderson,1956,3081,10961,2295,3055,510,66,297,1115,1406,335,2190,1694,2003,0.278715446,0.398828986,0.418574948,0.817403934
Rickie Weeks,1981,1324,4417,733,1087,219,33,161,474,132,32,533,1230,2017,0.246094634,0.327272727,0.419968304,0.747241032
Ricky Adams,1960,120,247,35,53,5,1,4,16,3,2,10,37,1985,0.214574899,0.245136187,0.291497976,0.536634162
Ricky Gutierrez,1970,1119,3632,471,967,141,25,38,357,50,30,364,586,2004,0.266244493,0.333083083,0.350220264,0.683303347
Ricky Jones,1963,16,33,2,6,2,0,0,4,0,0,6,8,1986,0.181818182,0.307692308,0.242424242,0.55011655
Ricky Jordan,1966,677,2104,261,592,116,10,55,304,10,6,77,303,1996,0.281368821,0.306740028,0.424429658,0.731169685
Ricky Ledee,1975,855,2030,290,494,120,17,63,318,29,15,244,495,2007,0.243349754,0.324538259,0.412315271,0.73685353
Ricky Nelson,1960,123,320,38,79,13,3,6,39,8,4,19,59,1986,0.246875,0.289085546,0.3625,0.651585546
Ricky Otero,1972,189,613,79,157,19,9,2,36,18,14,56,55,1997,0.256117455,0.31838565,0.326264274,0.644649924
Ricky Seilheimer,1957,21,52,4,11,3,1,1,3,1,0,4,15,1980,0.211538462,0.267857143,0.365384615,0.633241758
Rico Brogna,1970,848,2958,379,795,176,13,106,458,32,16,227,655,2001,0.268762677,0.320879121,0.444557133,0.765436254
Rico Carty,1942,1651,5606,712,1677,278,17,204,890,21,26,642,663,1979,0.299143775,0.371158771,0.463967178,0.835125949
Rico Petrocelli,1941,1553,5390,653,1352,237,22,210,773,10,22,661,926,1976,0.250834879,0.332672286,0.419851577,0.752523863
Rico Rossy,1972,147,317,43,67,18,1,4,28,0,3,35,45,1998,0.211356467,0.289772727,0.312302839,0.602075566
Riggs Stephenson,1898,1309,4508,715,1515,321,54,63,773,53,30,494,247,1934,0.33606921,0.401639344,0.473158829,0.874798173
Rikkert Faneyte,1970,80,132,10,23,7,1,0,9,1,0,16,42,1996,0.174242424,0.263513514,0.242424242,0.505937756
Riley Adams,1998,180,500,45,112,30,4,13,49,1,1,48,166,2024,0.224,0.291970803,0.378,0.669970803
Riley Greene,1999,329,1266,179,338,64,14,40,153,12,6,135,390,2024,0.266982622,0.337615989,0.434439179,0.772055167
Rio Ruiz,1993,315,849,95,180,33,3,28,109,5,3,90,220,2021,0.212014134,0.287539936,0.356890459,0.644430395
Rip Radcliff,1911,1081,4074,598,1267,205,50,42,533,40,30,310,141,1943,0.310996564,0.359717153,0.416789396,0.776506549
Rip Repulski,1930,928,3088,407,830,153,23,106,416,25,29,207,433,1961,0.268782383,0.314719272,0.436204663,0.750923935
Rip Russell,1919,425,1402,133,344,52,8,29,192,4,10,83,142,1947,0.245363766,0.287542088,0.355920114,0.643462202
Rip Wade,1900,33,69,8,16,2,2,2,14,0,0,5,10,1923,0.231884058,0.283783784,0.405797101,0.689580885
Ripper Collins,1910,1084,3784,615,1121,205,65,135,659,18,21,356,373,1941,0.296247357,0.356763285,0.491807611,0.848570896
Rivington Bisland,1889,32,102,12,12,1,0,0,5,2,10,8,7,1914,0.117647059,0.181818182,0.12745098,0.309269162
Rob Andrews,1952,493,1454,174,365,30,15,3,91,33,16,148,120,1979,0.251031637,0.320224719,0.298486933,0.618711652
Rob Belloir,1952,81,167,18,36,5,1,0,13,0,0,12,15,1978,0.215568862,0.268156425,0.25748503,0.525641455
Rob Bowen,1981,216,378,50,79,20,1,9,43,1,3,48,139,2008,0.208994709,0.298122066,0.338624339,0.636746404
Rob Brantly,1993,138,423,32,94,21,0,7,37,1,1,33,98,2024,0.222222222,0.278508772,0.321513002,0.600021774
Rob Butler,1973,109,218,32,53,13,2,0,21,3,3,19,28,1999,0.243119266,0.303797468,0.321100917,0.624898386
Rob Deer,1963,1155,3881,578,853,148,13,230,600,43,31,575,1409,1996,0.219788714,0.320466786,0.44241175,0.762878536
Rob Ducey,1966,703,1279,190,309,78,13,31,146,22,17,166,346,2001,0.241594996,0.328719723,0.395621579,0.724341303
Rob Ellis,1950,64,166,16,38,4,0,0,10,0,2,16,35,1975,0.228915663,0.296703297,0.253012048,0.549715345
Rob Johnson,1984,265,736,62,147,38,4,8,64,6,2,72,186,2013,0.199728261,0.271039604,0.294836957,0.56587656
Rob Mackowiak,1978,856,2328,307,603,111,18,64,286,49,17,227,586,2008,0.259020619,0.324853229,0.404639175,0.729492404
Rob Natal,1969,120,289,13,57,10,3,4,19,2,1,30,68,1997,0.197231834,0.272727273,0.294117647,0.56684492
Rob Nelson,1963,76,152,12,27,2,1,4,11,1,3,24,66,1990,0.177631579,0.289772727,0.282894737,0.572667464
Rob Picciolo,1954,731,1628,192,381,56,10,17,109,9,11,25,254,1985,0.234029484,0.245614035,0.312039312,0.557653347
Rob Refsnyder,1993,471,1163,159,294,61,3,24,124,19,9,142,302,2024,0.252794497,0.334099617,0.372312984,0.706412601
Rob Richie,1966,19,49,6,13,4,2,1,10,0,1,5,10,1989,0.265306122,0.333333333,0.489795918,0.823129252
Rob Ryan,1976,55,64,8,15,2,1,2,7,0,0,5,21,2001,0.234375,0.289855072,0.390625,0.680480072
Rob Segedin,1993,53,93,12,21,4,1,2,13,0,0,6,29,2017,0.225806452,0.272727273,0.35483871,0.627565982
Rob Sperring,1951,208,473,48,100,13,1,3,30,1,6,46,107,1977,0.21141649,0.281310212,0.262156448,0.54346666
Rob Wilfong,1954,959,2690,318,668,97,23,39,261,54,33,205,387,1987,0.248327138,0.301554404,0.344981413,0.646535817
Robb Quinlan,1980,458,1112,134,307,54,5,25,121,16,10,69,187,2010,0.276079137,0.318374259,0.401079137,0.719453396
Robbie Grossman,1990,1212,3891,524,943,204,15,93,431,67,27,590,1014,2024,0.242354151,0.342111136,0.374196865,0.716308
Robbie Wine,1963,23,41,3,6,2,0,0,0,0,0,2,14,1987,0.146341463,0.186046512,0.195121951,0.381168463
Robby Hammock,1983,182,481,62,122,30,4,12,48,6,5,38,99,2011,0.253638254,0.308285164,0.407484407,0.715769571
Robby Thompson,1963,1304,4612,671,1187,238,39,119,458,103,62,439,987,1996,0.257372073,0.321916452,0.40329575,0.725212202
Robel Garc챠a,1997,78,178,16,31,5,2,6,19,0,0,15,77,2021,0.174157303,0.238341969,0.325842697,0.564184666
Robert Abernathy,1923,32,115,15,30,3,0,0,14,1,5,12,112,1948,0.260869565,0.330708661,0.286956522,0.617665183
Robert Andino,1984,481,1344,159,313,58,1,18,97,24,12,113,313,2016,0.232886905,0.292381606,0.317708333,0.610089939
Robert Bonner,1900,145,533,71,118,31,6,7,56,7,7,37,114,1926,0.221388368,0.271929825,0.341463415,0.613393239
Robert Eenhoorn,1971,37,67,7,16,3,0,1,10,0,0,3,10,1997,0.23880597,0.271428571,0.328358209,0.59978678
Robert Fick,1975,846,2373,287,613,116,12,69,324,6,9,235,386,2007,0.258322798,0.325153374,0.404551201,0.729704575
Robert Gaston,1914,195,557,66,128,28,3,2,74,1,22,64,228,1948,0.229802513,0.309178744,0.301615799,0.610794543
Robert Hudspeth,1898,377,1392,189,434,76,19,35,244,17,18,111,262,1929,0.311781609,0.362608117,0.469109195,0.831717313
Robert LaMotte,1899,222,693,99,175,34,9,3,85,11,6,66,50,1926,0.252525253,0.317523057,0.340548341,0.658071397
Robert Lindsey,1908,16,31,2,8,1,0,0,2,1,2,4,1,1931,0.258064516,0.342857143,0.290322581,0.633179724
Robert Machado,1973,253,636,66,146,36,2,11,61,0,0,45,135,2004,0.229559748,0.280469897,0.344339623,0.62480952
Robert Mitchell,1901,39,100,20,29,4,2,2,17,9,2,13,37,1924,0.29,0.371681416,0.43,0.801681416
Robert Perez,1973,221,497,49,126,19,1,8,44,3,1,11,74,2001,0.253521127,0.269685039,0.344064386,0.613749426
Roberto Alomar,1965,2379,9073,1508,2724,504,80,210,1134,474,114,1032,1140,2004,0.300231456,0.37169718,0.442852419,0.814549599
Roberto Campos,1900,62,243,46,69,6,1,4,25,4,2,24,37,1923,0.283950617,0.348314607,0.366255144,0.714569751
Roberto Clemente,1932,2433,9454,1416,3000,440,166,240,1305,83,46,621,1230,1972,0.317326,0.359404467,0.475142797,0.834547263
Roberto Kelly,1964,1337,4797,687,1390,241,30,124,585,235,84,317,862,2000,0.289764436,0.333789597,0.430060454,0.763850052
Roberto Mejia,1971,133,411,47,90,24,6,10,40,7,3,28,118,1997,0.218978102,0.268792711,0.379562044,0.648354755
Roberto Ortiz,1922,213,659,67,168,18,10,8,78,4,3,43,95,1950,0.254931715,0.300569801,0.349013657,0.649583458
Roberto Pena,1943,587,1907,174,467,65,10,13,154,10,17,114,235,1971,0.244887257,0.287481445,0.309910855,0.5973923
Roberto Petagine,1977,242,366,48,83,17,1,12,54,1,2,63,103,2006,0.226775956,0.34032634,0.37704918,0.717375521
Roberto P챕rez,1991,516,1520,165,314,57,4,55,193,2,1,192,527,2023,0.206578947,0.295560748,0.357894737,0.653455485
Robin Jennings,1975,93,213,22,52,14,2,3,24,1,0,10,31,2001,0.244131455,0.278026906,0.370892019,0.648918925
Robin Ventura,1966,2079,7064,1006,1885,338,14,294,1182,24,38,1075,1179,2004,0.26684598,0.363681042,0.443516421,0.807197463
Robin Yount,1951,2856,11008,1632,3142,583,126,251,1406,271,105,966,1350,1993,0.285428779,0.343076666,0.4296875,0.772764166
Robinson Cancel,1985,45,100,10,20,4,0,1,10,1,2,6,22,2011,0.2,0.245283019,0.27,0.515283019
Robinson Can�?1983,2022,8773,2639,51,572,33,335,620,1262,38,0.300809301,1214,1306,2267,0.346960503,0.488088453,0.835048956,1.323137409
Robinson Chirinos,1989,714,2124,275,480,114,5,95,306,5,4,231,664,2022,0.225988701,0.301910828,0.418549906,0.720460734
Robinzon Diaz,1985,44,139,9,39,7,0,1,20,1,1,3,11,2009,0.28057554,0.295774648,0.352517986,0.648292633
Rocco Baldelli,1981,519,1910,281,531,99,18,60,262,60,16,102,388,2010,0.278010471,0.314612326,0.442931937,0.757544263
Rocky Bridges,1928,919,2272,245,562,80,11,16,187,10,15,205,229,1961,0.247359155,0.309648769,0.313380282,0.62302905
Rocky Colavito,1932,1841,6503,971,1730,283,21,374,1159,19,27,951,880,1968,0.266031063,0.359672659,0.488543749,0.848216408
Rocky Gale,1993,22,37,2,4,0,0,1,2,0,0,0,11,2019,0.108108108,0.108108108,0.189189189,0.297297297
Rocky Krsnich,1928,120,275,27,59,18,3,3,38,0,3,30,24,1953,0.214545455,0.291803279,0.334545455,0.626348733
Rocky Nelson,1930,620,1394,186,347,61,14,31,173,7,8,130,94,1961,0.24892396,0.312992126,0.379483501,0.692475627
Rod Allen,1963,31,50,8,11,2,0,0,3,1,0,2,11,1988,0.22,0.25,0.26,0.51
Rod Barajas,1976,1114,3460,396,812,187,1,136,480,2,2,207,638,2012,0.234682081,0.277883829,0.407225434,0.685109262
Rod Booker,1964,173,274,38,68,10,3,0,28,7,3,27,44,1991,0.248175182,0.315614618,0.306569343,0.622183961
Rod Brewer,1967,172,288,30,80,15,0,2,33,1,1,25,47,1993,0.277777778,0.335463259,0.350694444,0.686157703
Rod Carew,1944,2469,9315,1424,3053,445,112,92,1015,353,187,1018,1028,1985,0.327750939,0.393980451,0.429200215,0.823180666
Rod Correia,1970,84,166,19,43,7,1,0,12,2,4,6,25,1995,0.259036145,0.284883721,0.313253012,0.598136733
Rod Craig,1960,145,367,49,94,25,2,3,27,7,8,24,48,1986,0.25613079,0.301790281,0.359673025,0.661463306
Rod Gaspar,1948,178,260,35,54,6,1,1,17,8,4,33,29,1974,0.207692308,0.296928328,0.25,0.546928328
Rod Gilbreath,1949,500,1436,164,356,45,15,14,125,25,29,147,212,1978,0.247910864,0.317751105,0.329387187,0.647138292
Rod Kanehl,1939,340,796,103,192,23,3,6,47,17,10,35,80,1964,0.24120603,0.273164862,0.300251256,0.573416118
Rod Myers,1973,53,164,23,44,14,0,3,20,7,2,24,38,1997,0.268292683,0.361702128,0.408536585,0.770238713
Rodney Scott,1952,690,2132,316,504,43,26,3,150,205,62,281,291,1982,0.236397749,0.325321177,0.285178236,0.610499413
Rodolfo Castro,1998,194,566,55,124,17,4,22,59,6,7,51,175,2023,0.219081272,0.28363047,0.379858657,0.663489127
Rogelio Alonso,1904,182,648,74,157,25,8,1,55,17,9,47,113,1930,0.242283951,0.29352518,0.310185185,0.603710365
Rogelio Alvarez,1938,17,37,2,7,0,0,0,2,0,0,1,13,1962,0.189189189,0.210526316,0.189189189,0.399715505
Rogelio Crespo,1903,96,346,49,74,8,5,2,36,6,5,36,75,1927,0.213872832,0.287958115,0.283236994,0.571195109
Rogelio Linares,1919,170,604,80,152,29,9,4,78,6,7,49,43,1946,0.251655629,0.307810107,0.349337748,0.657147856
Roger Bernadina,1985,548,1323,159,312,56,8,28,121,59,12,121,315,2014,0.235827664,0.299861496,0.353741497,0.653602992
Roger Bresnahan,1877,1441,4465,681,1246,218,71,26,527,212,37,713,473,1915,0.279059351,0.378331402,0.377155655,0.755487057
Roger Cedeno,1972,1100,3174,478,865,127,32,40,274,213,63,319,613,2005,0.27252678,0.338963642,0.370510397,0.709474039
Roger Connor,1857,1997,7794,1620,2467,441,233,138,1322,277,41,1002,486,1897,0.316525532,0.394383811,0.486014883,0.880398694
Roger Freed,1949,344,717,49,176,27,2,22,109,1,4,95,166,1979,0.245467225,0.333743842,0.380753138,0.71449698
Roger Kieschnick,1990,63,125,8,25,1,1,1,7,0,0,11,45,2014,0.2,0.264705882,0.248,0.512705882
Roger Maris,1934,1463,5101,826,1325,195,42,275,850,21,9,652,733,1968,0.25975299,0.343646793,0.476181141,0.819827934
Roger Metzger,1947,1219,4201,453,972,101,71,5,254,83,36,355,449,1980,0.231373483,0.291264267,0.292787432,0.584051698
Roger Peckinpaugh,1888,2012,7233,1007,1876,256,75,48,739,205,86,814,684,1927,0.259366791,0.334286069,0.335407162,0.669693231
Roger Repoz,1941,831,2145,257,480,73,19,82,260,26,25,280,499,1972,0.223776224,0.313402062,0.39020979,0.703611852
Rogers Hornsby,1892,2259,8173,1579,2930,541,169,301,1584,135,89,1038,679,1937,0.358497492,0.430789274,0.576532485,1.007321759
Rolando Roomes,1965,170,406,45,103,18,6,9,42,12,11,14,130,1990,0.253694581,0.278571429,0.39408867,0.672660099
Rollie Hemsley,1906,1593,5047,562,1321,257,72,31,555,29,34,357,395,1947,0.261739647,0.310510733,0.359619576,0.670130309
Rollie Zeider,1887,943,3210,393,769,89,22,5,253,223,21,334,250,1918,0.239563863,0.311230248,0.285669782,0.59690003
Roman Mejias,1933,627,1768,212,449,57,12,54,202,22,12,89,238,1964,0.253959276,0.289714593,0.391402715,0.681117308
Roman Quinn,1994,222,535,78,121,21,10,8,45,43,11,48,182,2022,0.226168224,0.289879931,0.347663551,0.637543483
Romy Gonzalez,1998,175,429,55,104,21,4,11,56,18,4,17,144,2024,0.242424242,0.271300448,0.386946387,0.658246835
Ron Blomberg,1948,461,1333,184,391,67,8,52,224,7,7,140,134,1978,0.293323331,0.360488798,0.472618155,0.833106953
Ron Brand,1941,568,1345,108,322,34,7,3,106,20,13,112,126,1971,0.239405204,0.29787234,0.281784387,0.579656727
Ron Campbell,1941,52,154,11,38,7,1,1,14,1,2,7,26,1966,0.246753247,0.279503106,0.324675325,0.60417843
Ron Cash,1950,34,101,14,30,3,1,0,11,0,1,5,16,1974,0.297029703,0.330188679,0.346534653,0.676723333
Ron Cey,1948,2073,7162,977,1868,328,21,316,1139,24,29,1012,1235,1987,0.260821,0.352336677,0.444847808,0.797184485
Ron Clark,1946,230,530,40,100,16,3,5,43,4,2,41,98,1975,0.188679245,0.246935201,0.258490566,0.505425767
Ron Coomer,1972,911,3019,333,827,151,8,92,449,13,7,177,429,2003,0.273931765,0.314142678,0.420669096,0.734811774
Ron Davis,1942,295,853,96,199,44,6,10,79,9,9,56,160,1969,0.233294256,0.280528053,0.334114889,0.614642941
Ron Dunn,1951,55,112,8,27,10,0,3,21,0,0,18,25,1975,0.241071429,0.346153846,0.410714286,0.756868132
Ron Fairly,1935,2442,7184,931,1913,307,33,215,1044,35,33,1052,877,1978,0.266286192,0.360004857,0.407989978,0.767994834
Ron Gant,1965,1832,6449,1080,1651,302,50,321,1008,243,102,770,1411,2003,0.256008684,0.335365009,0.467669406,0.803034415
Ron Gardenhire,1958,285,710,57,165,27,3,4,49,13,9,46,122,1985,0.232394366,0.279100529,0.295774648,0.574875177
Ron Hansen,1935,1384,4311,446,1007,156,17,106,501,9,14,551,643,1972,0.233588495,0.320444262,0.351426583,0.671870845
Ron Hassey,1955,1192,3440,348,914,172,7,71,438,14,10,385,378,1991,0.265697674,0.339607843,0.381686047,0.72129389
Ron Henry,1940,42,69,5,9,1,1,2,8,0,0,4,24,1964,0.130434783,0.178082192,0.260869565,0.438951757
Ron Hodges,1950,666,1426,119,342,56,2,19,147,10,13,224,217,1984,0.239831697,0.343030303,0.321879383,0.664909686
Ron Hunt,1940,1483,5235,745,1429,223,23,39,370,65,55,555,382,1974,0.272970392,0.342659758,0.346704871,0.689364629
Ron Jackson,1945,1122,3460,410,890,183,23,73,394,29,28,258,448,1984,0.257225434,0.308768155,0.386705202,0.695473357
Ron Johnson,1959,22,46,4,12,2,0,0,2,0,0,7,6,1984,0.260869565,0.358490566,0.304347826,0.662838392
Ron Jones,1965,97,239,27,65,10,1,13,40,1,1,22,33,1991,0.271966527,0.333333333,0.485355649,0.818688982
Ron Karkovice,1963,939,2597,336,574,120,6,96,335,24,14,233,749,1997,0.221024259,0.285159011,0.382749326,0.667908337
Ron Kittle,1959,843,2708,356,648,100,3,176,460,16,16,236,744,1991,0.23929099,0.300271739,0.473412112,0.773683851
Ron LeFlore,1951,1099,4458,731,1283,172,57,59,353,455,142,363,888,1982,0.287797218,0.341422941,0.391655451,0.733078392
Ron Lolich,1948,87,228,20,48,9,0,4,23,0,2,11,49,1973,0.210526316,0.246861925,0.302631579,0.549493504
Ron Northey,1923,1084,3172,385,874,172,28,108,513,7,18,361,297,1957,0.275535939,0.349561279,0.449558638,0.799119917
Ron Oester,1955,1276,4214,458,1118,190,33,42,344,40,26,369,681,1990,0.265306122,0.324459961,0.355956336,0.680416297
Ron Pruitt,1952,341,795,88,214,28,4,12,92,8,7,94,90,1983,0.26918239,0.346456693,0.359748428,0.706205121
Ron Roenicke,1958,527,1076,141,256,51,3,17,113,24,9,190,195,1988,0.237918216,0.352290679,0.338289963,0.690580642
