name,birth,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SLG,OBP,OPS,FY,LY,AY,URL
스캇,1975,0.163,48,153,10,25,1,1,6,14,0,0,10,37,0.301,0.237,0.538,2006,2006,1,http://www.statiz.co.kr/player.php?name=%EC%8A%A4%EC%BA%87
신동주,1972,0.272,1041,2904,448,791,139,9,110,415,122,51,238,629,4.775,3.972,8.747,1992,2006,15,http://www.statiz.co.kr/player.php?name=%EC%8B%A0%EB%8F%99%EC%A3%BC
윤승균,1983,0.188,120,101,34,19,2,0,1,6,40,13,5,37,0.426,0.482,0.908,2005,2006,2,http://www.statiz.co.kr/player.php?name=%EC%9C%A4%EC%8A%B9%EA%B7%A0
이승준,1976,0.227,131,233,23,53,10,0,11,27,2,0,18,89,1.551,1.042,2.593,2003,2006,4,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%8A%B9%EC%A4%80
임수민,1973,0.241,790,2013,236,485,105,4,54,258,11,18,186,409,3.144,2.67,5.814,1996,2006,11,http://www.statiz.co.kr/player.php?name=%EC%9E%84%EC%88%98%EB%AF%BC
장교성,1977,0.178,139,174,16,31,3,3,1,9,2,6,8,45,0.701,0.907,1.608,2000,2006,7,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EA%B5%90%EC%84%B1
존갈,1978,0.243,43,107,10,26,6,0,0,10,0,2,15,12,0.299,0.333,0.632,2006,2006,1,http://www.statiz.co.kr/player.php?name=%EC%A1%B4%EA%B0%88
클리어,1973,0.29,203,686,101,199,37,4,22,86,25,9,69,145,0.887,0.727,1.614,2005,2006,2,http://www.statiz.co.kr/player.php?name=%ED%81%B4%EB%A6%AC%EC%96%B4
피커링,1976,0.278,60,212,23,59,11,0,9,34,2,0,31,62,0.458,0.382,0.84,2006,2006,1,http://www.statiz.co.kr/player.php?name=%ED%94%BC%EC%BB%A4%EB%A7%81
강성우,1970,0.228,959,1787,130,407,61,8,6,167,9,10,102,252,3.945,3.738,7.683,1992,2005,14,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EC%84%B1%EC%9A%B0
고지행,1978,0.269,119,320,43,86,9,0,6,35,9,5,21,79,0.687,0.59,1.277,2003,2005,3,http://www.statiz.co.kr/player.php?name=%EA%B3%A0%EC%A7%80%ED%96%89
김기태,1969,0.294,1544,4975,816,1465,299,27,249,923,83,66,948,862,7.194,5.909,13.103,1991,2005,15,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B8%B0%ED%83%9C
라이온,1971,0.282,227,896,117,253,68,3,23,128,10,4,62,136,0.887,0.667,1.554,2004,2005,2,http://www.statiz.co.kr/player.php?name=%EB%9D%BC%EC%9D%B4%EC%98%A8
마테오,1978,0.223,34,130,18,29,3,0,5,20,2,1,12,36,0.362,0.302,0.664,2005,2005,1,http://www.statiz.co.kr/player.php?name=%EB%A7%88%ED%85%8C%EC%98%A4
박경진,1976,0.206,202,252,23,52,4,2,1,21,1,0,18,48,1.344,1.452,2.796,2000,2005,6,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EA%B2%BD%EC%A7%84
브리또,1972,0.292,635,2343,347,683,131,5,112,391,13,12,199,352,2.963,2.177,5.14,2000,2005,6,http://www.statiz.co.kr/player.php?name=%EB%B8%8C%EB%A6%AC%EB%98%90
스미스,1970,0.22,30,100,11,22,3,0,6,19,0,0,7,25,0.43,0.275,0.705,2005,2005,1,http://www.statiz.co.kr/player.php?name=%EC%8A%A4%EB%AF%B8%EC%8A%A4
이계성,1977,0.234,408,808,85,189,44,3,11,88,11,8,79,191,2.559,2.658,5.217,1996,2005,10,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EA%B3%84%EC%84%B1
임성민,1982,0.232,47,56,12,13,2,0,1,3,0,0,6,14,0.321,0.306,0.627,2005,2005,1,http://www.statiz.co.kr/player.php?name=%EC%9E%84%EC%84%B1%EB%AF%BC
장일현,1976,0.26,411,854,102,222,37,1,12,90,9,5,69,124,1.532,1.462,2.994,1999,2005,7,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%9D%BC%ED%98%84
장종훈,1968,0.281,1952,6292,1043,1771,331,25,340,1145,123,80,866,1355,9.217,6.725,15.942,1987,2005,19,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%A2%85%ED%9B%88
조승현,1978,0.194,70,103,7,20,2,0,4,11,1,0,4,34,1.564,1.324,2.888,1997,2005,9,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%8A%B9%ED%98%84
조인신,1980,0.146,49,41,6,6,2,0,0,2,1,0,2,9,0.296,0.308,0.604,2004,2005,2,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%9D%B8%EC%8B%A0
조현수,1979,0.251,222,462,47,116,24,0,6,46,2,3,30,104,1.007,0.966,1.973,2002,2005,4,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%ED%98%84%EC%88%98
조효상,1974,0.201,198,204,30,41,16,2,1,17,3,2,10,74,2.258,1.996,4.254,1996,2005,10,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%ED%9A%A8%EC%83%81
최익성,1972,0.267,621,1686,309,450,83,6,60,216,85,23,200,304,3.88,3.495,7.375,1994,2005,12,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%EC%9D%B5%EC%84%B1
펠로우,1973,0.284,109,398,56,113,15,1,23,69,3,4,30,84,0.5,0.348,0.848,2005,2005,1,http://www.statiz.co.kr/player.php?name=%ED%8E%A0%EB%A1%9C%EC%9A%B0
홍현우,1972,0.275,1483,4886,765,1344,267,19,188,762,164,68,752,863,6.521,5.432,11.953,1990,2005,16,http://www.statiz.co.kr/player.php?name=%ED%99%8D%ED%98%84%EC%9A%B0
황윤성,1974,0.226,258,451,46,102,22,4,11,53,5,5,45,107,3.56,2.975,6.535,1992,2005,14,http://www.statiz.co.kr/player.php?name=%ED%99%A9%EC%9C%A4%EC%84%B1
권준헌,1971,0.256,485,1322,127,338,59,5,17,133,26,18,87,250,2.991,2.513,5.504,1990,2004,15,http://www.statiz.co.kr/player.php?name=%EA%B6%8C%EC%A4%80%ED%97%8C
김재학,1978,0.143,37,35,4,5,0,1,0,1,0,0,2,9,0.487,0.547,1.034,2001,2004,4,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9E%AC%ED%95%99
김종석,1971,0.263,978,2448,314,644,128,18,48,336,32,25,280,396,5.003,4.794,9.797,1989,2004,16,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A2%85%EC%84%9D
김지훈,1973,0.216,216,204,18,44,8,0,7,26,0,0,13,63,1.76,1.292,3.052,1999,2004,6,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A7%80%ED%9B%88
디아즈,1971,0.262,182,626,81,164,38,0,29,89,7,5,54,74,0.879,0.647,1.526,2003,2004,2,http://www.statiz.co.kr/player.php?name=%EB%94%94%EC%95%84%EC%A6%88
류지현,1971,0.28,1108,4050,719,1134,193,17,64,379,296,85,590,537,3.967,4.003,7.97,1994,2004,11,http://www.statiz.co.kr/player.php?name=%EB%A5%98%EC%A7%80%ED%98%84
마틴,1967,0.291,107,358,45,104,16,4,9,52,7,0,51,57,0.433,0.383,0.816,2004,2004,1,http://www.statiz.co.kr/player.php?name=%EB%A7%88%ED%8B%B4
박정태,1969,0.296,1167,3857,531,1141,228,23,85,639,22,27,475,416,5.445,5.017,10.462,1991,2004,14,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A0%95%ED%83%9C
송수근,1980,0.143,30,14,3,2,0,0,0,0,0,0,0,2,0.154,0.214,0.368,2003,2004,2,http://www.statiz.co.kr/player.php?name=%EC%86%A1%EC%88%98%EA%B7%BC
송재익,1974,0.182,486,490,77,89,17,4,6,53,26,10,56,157,1.531,1.511,3.042,1997,2004,8,http://www.statiz.co.kr/player.php?name=%EC%86%A1%EC%9E%AC%EC%9D%B5
신주일,1977,0.275,53,69,12,19,1,0,0,7,4,2,6,10,0.299,0.833,1.132,2000,2004,5,http://www.statiz.co.kr/player.php?name=%EC%8B%A0%EC%A3%BC%EC%9D%BC
심제훈,1978,0.077,62,26,11,2,1,0,0,0,3,2,0,9,0.13,0.087,0.217,2001,2004,4,http://www.statiz.co.kr/player.php?name=%EC%8B%AC%EC%A0%9C%ED%9B%88
알칸트라,1971,0.265,116,422,57,112,16,2,22,69,0,2,46,104,0.9,0.67,1.57,2003,2004,2,http://www.statiz.co.kr/player.php?name=%EC%95%8C%EC%B9%B8%ED%8A%B8%EB%9D%BC
엔젤,1975,0.275,40,131,21,36,3,0,9,27,2,0,23,30,0.504,0.391,0.895,2004,2004,1,http://www.statiz.co.kr/player.php?name=%EC%97%94%EC%A0%A4
오리어리,1969,0.265,63,211,30,56,14,2,10,28,0,0,23,37,0.493,0.346,0.839,2004,2004,1,http://www.statiz.co.kr/player.php?name=%EC%98%A4%EB%A6%AC%EC%96%B4%EB%A6%AC
윤현식,1977,0.08,88,50,9,4,0,0,0,1,0,1,3,12,0.192,0.348,0.54,2000,2004,5,http://www.statiz.co.kr/player.php?name=%EC%9C%A4%ED%98%84%EC%8B%9D
이시온,1975,0.283,94,350,46,99,19,1,13,46,7,1,35,99,0.55,0.577,1.127,2003,2004,2,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%8B%9C%EC%98%A8
조윤채,1977,0.248,94,113,38,28,4,0,1,3,5,4,16,30,0.899,0.911,1.81,2002,2004,3,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%9C%A4%EC%B1%84
허준,1970,0.22,1001,2151,213,474,71,6,19,188,23,25,144,269,2.761,2.885,5.646,1993,2004,12,http://www.statiz.co.kr/player.php?name=%ED%97%88%EC%A4%80
황우구,1976,0.238,377,726,70,173,38,4,7,74,6,6,75,131,1.937,1.82,3.757,1999,2004,6,http://www.statiz.co.kr/player.php?name=%ED%99%A9%EC%9A%B0%EA%B5%AC
강석천,1967,0.278,1458,4833,670,1342,246,31,93,542,192,95,371,684,5.888,4.913,10.801,1989,2003,15,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EC%84%9D%EC%B2%9C
권오현,1978,0.181,103,144,17,26,10,1,1,3,6,2,6,42,0.825,0.644,1.469,2001,2003,3,http://www.statiz.co.kr/player.php?name=%EA%B6%8C%EC%98%A4%ED%98%84
김민호,1969,0.246,1112,3400,472,838,132,25,29,277,232,62,262,576,3.488,3.295,6.783,1993,2003,11,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EB%AF%BC%ED%98%B8
김응국,1966,0.293,1440,4950,744,1452,243,62,86,666,207,99,593,711,6.366,5.572,11.938,1989,2003,15,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9D%91%EA%B5%AD
마르티네스,1970,0.277,368,1374,222,380,75,5,57,235,77,37,152,216,1.385,1.056,2.441,2001,2003,3,http://www.statiz.co.kr/player.php?name=%EB%A7%88%EB%A5%B4%ED%8B%B0%EB%84%A4%EC%8A%A4
메히아,1972,0.259,30,112,9,29,3,0,3,13,1,4,2,23,0.366,0.274,0.64,2003,2003,1,http://www.statiz.co.kr/player.php?name=%EB%A9%94%ED%9E%88%EC%95%84
심성보,1973,0.257,758,2126,258,547,111,16,63,321,33,23,179,400,3.373,2.712,6.085,1995,2003,9,http://www.statiz.co.kr/player.php?name=%EC%8B%AC%EC%84%B1%EB%B3%B4
엄정대,1975,0.209,175,153,34,32,3,1,3,19,3,3,9,40,1.177,1.198,2.375,1998,2003,6,http://www.statiz.co.kr/player.php?name=%EC%97%84%EC%A0%95%EB%8C%80
이동수,1973,0.269,674,1813,257,487,82,9,89,328,8,5,224,522,4.074,3.368,7.442,1994,2003,10,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%8F%99%EC%88%98
이동욱,1974,0.221,143,272,17,60,9,1,5,26,1,3,21,52,1.216,1.197,2.413,1997,2003,7,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%8F%99%EC%9A%B1
이일의,1971,0.242,74,124,13,30,5,0,1,8,0,1,10,29,0.311,0.311,0.622,2002,2003,2,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%9D%BC%EC%9D%98
장영균,1976,0.182,56,44,7,8,4,0,0,3,0,0,5,20,0.823,1.194,2.017,1999,2003,5,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%98%81%EA%B7%A0
장재중,1971,0.219,596,1207,119,264,34,9,14,104,19,10,86,193,3.264,2.852,6.116,1994,2003,10,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%9E%AC%EC%A4%91
장정석,1973,0.215,580,818,105,176,32,2,7,75,19,11,70,181,2.411,2.319,4.73,1996,2003,8,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%A0%95%EC%84%9D
조경택,1970,0.231,770,1295,123,299,59,3,15,112,7,12,135,286,3.175,3.407,6.582,1992,2003,12,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EA%B2%BD%ED%83%9D
조정권,1976,0.197,127,132,14,26,2,0,1,9,1,0,9,23,0.605,0.674,1.279,2001,2003,3,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%EC%A0%95%EA%B6%8C
최태원,1970,0.268,1284,4231,565,1133,176,14,24,344,130,72,398,468,3.611,3.673,7.284,1993,2003,11,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%ED%83%9C%EC%9B%90
쿡슨,1969,0.219,43,151,20,33,2,1,8,25,2,1,19,44,0.794,0.627,1.421,2000,2003,4,http://www.statiz.co.kr/player.php?name=%EC%BF%A1%EC%8A%A8
쿨바,1972,0.215,44,149,15,32,6,0,10,24,0,0,12,46,0.456,0.278,0.734,2003,2003,1,http://www.statiz.co.kr/player.php?name=%EC%BF%A8%EB%B0%94
프랭클린,1972,0.25,87,288,54,72,13,1,24,58,10,4,59,109,1.096,0.781,1.877,2002,2003,2,http://www.statiz.co.kr/player.php?name=%ED%94%84%EB%9E%AD%ED%81%B4%EB%A6%B0
허문회,1972,0.269,523,1018,87,274,37,2,20,129,9,11,76,140,3.115,2.884,5.999,1994,2003,10,http://www.statiz.co.kr/player.php?name=%ED%97%88%EB%AC%B8%ED%9A%8C
김수관,1975,0.183,100,131,10,24,4,0,1,12,1,1,8,35,0.928,0.919,1.847,1998,2002,5,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%88%98%EA%B4%80
김지영,1974,0.232,130,194,22,45,7,0,3,15,0,0,13,54,1.813,1.617,3.43,1994,2002,9,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A7%80%EC%98%81
김태룡,1968,0.216,621,1092,123,236,45,2,17,92,15,9,74,235,2.951,2.667,5.618,1992,2002,11,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%83%9C%EB%A3%A1
김현민,1973,0.23,210,343,35,79,19,1,7,41,3,2,14,81,1.894,1.509,3.403,1996,2002,7,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%98%84%EB%AF%BC
김호,1967,0.227,1170,3288,405,746,109,26,53,338,131,65,381,701,3.548,3.347,6.895,1991,2002,12,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%98%B8
뉴선,1964,0.209,35,115,15,24,5,0,7,17,3,1,17,38,0.435,0.308,0.743,2002,2002,1,http://www.statiz.co.kr/player.php?name=%EB%89%B4%EC%84%A0
박계원,1970,0.242,717,1812,224,439,69,11,19,212,55,33,150,290,2.48,2.423,4.903,1992,2002,11,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EA%B3%84%EC%9B%90
박상민,1978,0.231,37,39,3,9,1,0,0,2,0,2,5,9,1.216,1.302,2.518,2001,2002,2,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%83%81%EB%AF%BC
방진호,1977,0.108,39,37,5,4,0,0,0,0,0,0,2,10,0.108,0.154,0.262,2001,2002,2,http://www.statiz.co.kr/player.php?name=%EB%B0%A9%EC%A7%84%ED%98%B8
서성민,1976,0.109,36,46,3,5,0,0,1,1,1,0,2,16,0.174,0.163,0.337,2002,2002,1,http://www.statiz.co.kr/player.php?name=%EC%84%9C%EC%84%B1%EB%AF%BC
송원국,1979,0.267,81,146,19,39,7,0,6,28,4,0,8,28,0.893,0.613,1.506,2001,2002,2,http://www.statiz.co.kr/player.php?name=%EC%86%A1%EC%9B%90%EA%B5%AD
신국환,1972,0.257,469,1171,169,301,59,4,23,160,19,14,69,179,2.566,2.377,4.943,1995,2002,8,http://www.statiz.co.kr/player.php?name=%EC%8B%A0%EA%B5%AD%ED%99%98
양용모,1967,0.238,746,1658,210,395,71,7,21,187,83,32,159,392,3.121,2.941,6.062,1991,2002,12,http://www.statiz.co.kr/player.php?name=%EC%96%91%EC%9A%A9%EB%AA%A8
에레라,1972,0.328,156,628,84,206,35,2,21,83,17,12,32,81,0.955,0.713,1.668,2001,2002,2,http://www.statiz.co.kr/player.php?name=%EC%97%90%EB%A0%88%EB%9D%BC
우즈,1969,0.294,614,2228,412,655,90,6,174,510,27,10,358,610,2.86,1.954,4.814,1998,2002,5,http://www.statiz.co.kr/player.php?name=%EC%9A%B0%EC%A6%88
이용주,1976,0.198,96,116,14,23,2,0,1,6,0,0,12,21,1.089,1.449,2.538,1995,2002,8,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%9A%A9%EC%A3%BC
이종민,1972,0.24,796,1371,167,329,40,7,11,115,41,26,89,179,2.772,2.746,5.518,1991,2002,12,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EC%A2%85%EB%AF%BC
임주택,1968,0.249,854,1408,173,350,65,7,54,204,12,14,119,299,4.825,3.551,8.376,1991,2002,12,http://www.statiz.co.kr/player.php?name=%EC%9E%84%EC%A3%BC%ED%83%9D
잉글린,1975,0.282,78,248,33,70,18,0,6,36,0,1,23,47,0.427,0.351,0.778,2002,2002,1,http://www.statiz.co.kr/player.php?name=%EC%9E%89%EA%B8%80%EB%A6%B0
장성국,1974,0.121,36,33,2,4,2,0,0,2,0,0,2,10,0.5,0.403,0.903,1997,2002,6,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%84%B1%EA%B5%AD
조현,1976,0.232,243,543,67,126,18,4,14,65,5,3,47,134,1.395,1.267,2.662,1995,2002,8,http://www.statiz.co.kr/player.php?name=%EC%A1%B0%ED%98%84
퀸란,1968,0.233,269,922,140,215,36,3,65,157,2,5,88,343,1.001,0.859,1.86,2000,2002,3,http://www.statiz.co.kr/player.php?name=%ED%80%B8%EB%9E%80
페르난데스,1974,0.281,132,499,81,140,24,0,45,107,4,4,49,114,0.599,0.353,0.952,2002,2002,1,http://www.statiz.co.kr/player.php?name=%ED%8E%98%EB%A5%B4%EB%82%9C%EB%8D%B0%EC%8A%A4
펨버튼,1969,0.255,75,271,28,69,13,1,11,48,2,1,23,56,0.432,0.351,0.783,2002,2002,1,http://www.statiz.co.kr/player.php?name=%ED%8E%A8%EB%B2%84%ED%8A%BC
폴,1969,0.28,113,397,48,111,18,2,18,64,3,2,35,115,0.471,0.345,0.816,2002,2002,1,http://www.statiz.co.kr/player.php?name=%ED%8F%B4
하춘동,1977,0.188,60,80,15,15,1,1,0,7,0,2,4,26,0.649,1.211,1.86,1996,2002,7,http://www.statiz.co.kr/player.php?name=%ED%95%98%EC%B6%98%EB%8F%99
황성기,1977,0.203,69,79,7,16,1,0,2,7,0,0,2,21,1.4,1.279,2.679,1996,2002,7,http://www.statiz.co.kr/player.php?name=%ED%99%A9%EC%84%B1%EA%B8%B0
강규철,1974,0.173,51,52,6,9,0,0,1,3,0,1,1,8,0.767,0.511,1.278,1997,2001,5,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EA%B7%9C%EC%B2%A0
강민규,1975,0.205,129,185,26,38,5,2,3,22,8,4,12,51,1.194,0.929,2.123,1998,2001,4,http://www.statiz.co.kr/player.php?name=%EA%B0%95%EB%AF%BC%EA%B7%9C
김경기,1968,0.275,1182,4020,515,1106,206,13,138,598,42,39,449,615,5.071,4.289,9.36,1990,2001,12,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EA%B2%BD%EA%B8%B0
김영진,1972,0.155,406,714,47,111,22,3,5,45,3,6,49,171,1.218,1.467,2.685,1995,2001,7,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%98%81%EC%A7%84
김인호,1967,0.23,1067,2783,412,640,110,16,52,263,99,64,296,478,4.227,3.973,8.2,1989,2001,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%9D%B8%ED%98%B8
김진삼,1977,0.25,35,28,4,7,0,0,0,0,1,0,0,4,0.777,0.777,1.554,1995,2001,7,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A7%84%EC%82%BC
김태형,1967,0.235,828,1835,163,432,76,4,9,157,12,12,100,164,3.484,3.278,6.762,1990,2001,12,http://www.statiz.co.kr/player.php?name=%EA%B9%80%ED%83%9C%ED%98%95
남기헌,1977,0.219,79,114,16,25,6,1,0,10,1,0,11,23,0.3,0.533,0.833,2000,2001,2,http://www.statiz.co.kr/player.php?name=%EB%82%A8%EA%B8%B0%ED%97%8C
로마이어,1965,0.289,315,1165,192,337,68,4,85,252,9,6,152,265,1.664,1.1,2.764,1999,2001,3,http://www.statiz.co.kr/player.php?name=%EB%A1%9C%EB%A7%88%EC%9D%B4%EC%96%B4
바에르가,1968,0.275,39,120,18,33,3,2,4,17,0,0,6,12,0.433,0.328,0.761,2001,2001,1,http://www.statiz.co.kr/player.php?name=%EB%B0%94%EC%97%90%EB%A5%B4%EA%B0%80
박종일,1972,0.212,447,453,64,96,15,2,4,45,20,10,43,102,1.621,1.582,3.203,1995,2001,7,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%A2%85%EC%9D%BC
산토스,1966,0.31,130,484,74,150,19,0,26,107,1,0,46,66,0.51,0.365,0.875,2001,2001,1,http://www.statiz.co.kr/player.php?name=%EC%82%B0%ED%86%A0%EC%8A%A4
손차훈,1970,0.223,486,1104,108,246,50,2,10,84,10,14,62,158,2.651,2.458,5.109,1993,2001,9,http://www.statiz.co.kr/player.php?name=%EC%86%90%EC%B0%A8%ED%9B%88
심재윤,1975,0.22,140,159,28,35,6,1,9,20,2,2,15,53,1.225,0.872,2.097,1999,2001,3,http://www.statiz.co.kr/player.php?name=%EC%8B%AC%EC%9E%AC%EC%9C%A4
안희봉,1972,0.235,43,68,4,16,2,0,3,12,0,0,3,22,1.206,0.958,2.164,1998,2001,4,http://www.statiz.co.kr/player.php?name=%EC%95%88%ED%9D%AC%EB%B4%89
얀,1966,0.27,106,330,52,89,18,0,17,62,1,1,52,88,0.479,0.367,0.846,2001,2001,1,http://www.statiz.co.kr/player.php?name=%EC%96%80
유필선,1970,0.237,179,329,54,78,16,2,6,31,4,6,34,92,1.948,2.092,4.04,1996,2001,6,http://www.statiz.co.kr/player.php?name=%EC%9C%A0%ED%95%84%EC%84%A0
이명수,1966,0.272,1221,3504,383,953,140,21,61,423,28,39,426,502,4.778,4.506,9.284,1989,2001,13,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%EB%AA%85%EC%88%98
이호성,1967,0.272,1090,3563,569,968,160,22,102,526,167,55,498,659,5.096,4.29,9.386,1990,2001,12,http://www.statiz.co.kr/player.php?name=%EC%9D%B4%ED%98%B8%EC%84%B1
장광호,1967,0.214,650,1387,131,297,59,1,25,132,5,17,102,243,3.025,2.574,5.599,1992,2001,10,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EA%B4%91%ED%98%B8
장용대,1974,0.205,116,176,16,36,6,0,5,21,0,0,10,60,1.905,1.858,3.763,1993,2001,9,http://www.statiz.co.kr/player.php?name=%EC%9E%A5%EC%9A%A9%EB%8C%80
전형도,1971,0.199,388,447,101,89,15,2,6,34,32,16,39,89,1.61,2.041,3.651,1994,2001,8,http://www.statiz.co.kr/player.php?name=%EC%A0%84%ED%98%95%EB%8F%84
정영규,1970,0.256,655,1719,214,440,84,15,45,180,12,29,173,362,3.706,2.955,6.661,1993,2001,9,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EC%98%81%EA%B7%9C
정진식,1971,0.236,93,106,13,25,5,0,1,5,1,1,6,26,0.928,0.95,1.878,1994,2001,8,http://www.statiz.co.kr/player.php?name=%EC%A0%95%EC%A7%84%EC%8B%9D
정현택,1980,0.256,55,86,11,22,1,1,2,8,1,0,8,19,1.297,1.277,2.574,1999,2001,3,http://www.statiz.co.kr/player.php?name=%EC%A0%95%ED%98%84%ED%83%9D
최훈재,1967,0.26,1056,2606,327,677,148,19,62,368,23,22,285,329,4.777,3.985,8.762,1989,2001,13,http://www.statiz.co.kr/player.php?name=%EC%B5%9C%ED%9B%88%EC%9E%AC
추성건,1970,0.247,392,594,96,147,18,4,17,74,22,6,89,165,2.091,1.926,4.017,1993,2001,9,http://www.statiz.co.kr/player.php?name=%EC%B6%94%EC%84%B1%EA%B1%B4
타바레스,1971,0.299,120,482,63,144,21,3,4,58,41,15,37,58,0.725,0.684,1.409,2000,2001,2,http://www.statiz.co.kr/player.php?name=%ED%83%80%EB%B0%94%EB%A0%88%EC%8A%A4
필립스,1970,0.261,66,230,37,60,10,0,15,46,1,0,25,62,0.5,0.346,0.846,2001,2001,1,http://www.statiz.co.kr/player.php?name=%ED%95%84%EB%A6%BD%EC%8A%A4
황성관,1974,0.271,213,373,57,101,15,2,0,27,18,8,29,57,0.914,1.174,2.088,1997,2001,5,http://www.statiz.co.kr/player.php?name=%ED%99%A9%EC%84%B1%EA%B4%80
공필성,1967,0.248,1184,3061,363,760,151,26,41,346,106,46,276,581,3.791,3.499,7.29,1990,2000,11,http://www.statiz.co.kr/player.php?name=%EA%B3%B5%ED%95%84%EC%84%B1
김상호,1965,0.265,1229,4193,581,1112,196,24,136,624,118,64,452,832,5.059,4.416,9.475,1988,2000,13,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%83%81%ED%98%B8
김선섭,1973,0.127,84,55,13,7,1,0,0,2,1,4,3,19,0.44,0.566,1.006,1996,2000,5,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%84%A0%EC%84%AD
김선진,1967,0.258,816,1942,277,501,64,24,33,222,82,33,177,278,3.871,3.571,7.442,1990,2000,11,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%84%A0%EC%A7%84
김성래,1961,0.277,1279,3633,490,1008,171,10,147,595,24,23,502,620,7.012,6.052,13.064,1984,2000,17,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%84%B1%EB%9E%98
김실,1967,0.264,686,1938,273,511,75,23,9,192,36,31,214,219,2.38,2.424,4.804,1994,2000,7,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%8B%A4
김종헌,1966,0.249,828,1706,267,425,65,17,5,152,115,62,181,309,3.022,3.221,6.243,1990,2000,11,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%A2%85%ED%97%8C
김충민,1970,0.226,417,857,87,194,36,3,27,104,19,12,76,196,2.854,2.308,5.162,1993,2000,8,http://www.statiz.co.kr/player.php?name=%EA%B9%80%EC%B6%A9%EB%AF%BC
미첼,1969,0.227,77,238,33,54,8,0,8,38,3,2,38,51,0.361,0.337,0.698,2000,2000,1,http://www.statiz.co.kr/player.php?name=%EB%AF%B8%EC%B2%BC
박재용,1969,0.246,546,1562,167,385,74,8,23,195,12,5,130,276,2.288,2.177,4.465,1994,2000,7,http://www.statiz.co.kr/player.php?name=%EB%B0%95%EC%9E%AC%EC%9A%A9
송구홍,1968,0.272,712,2287,314,622,105,10,42,235,97,39,148,253,3.169,2.858,6.027,1991,2000,10,http://www.statiz.co.kr/player.php?name=%EC%86%A1%EA%B5%AC%ED%99%8D
