full_name,birth_year,retire_year,G,AB,H,2B,3B,HR,BB,SO,RBI,R,SB,CS,AVG,OBP,SLG,OPS
Bruce Fields,1964,1989,58,113,31,7,1,1,5,18,11,14,1,2,0.274336283,0.305084746,0.380530973,0.685615719
Bruce Hocker,1897,1920,32,118,25,3,3,1,12,0,14,15,4,2,0.211864407,0.284615385,0.313559322,0.598174707
Bruce Kimm,1954,1980,186,439,104,19,1,1,32,50,26,35,5,8,0.23690205,0.288747346,0.291571754,0.5803191
Bruce Konopka,1921,1946,45,105,25,4,1,0,5,9,10,9,0,0,0.238095238,0.272727273,0.295238095,0.567965368
Bruce Look,1945,1968,59,118,29,4,0,0,20,24,9,7,0,1,0.245762712,0.355072464,0.279661017,0.634733481
Bruce Maxwell,1993,2018,127,366,88,22,1,5,41,100,42,34,0,0,0.240437158,0.316953317,0.346994536,0.663947852
Bruce Miller,1950,1976,196,553,136,14,4,1,30,49,51,43,1,2,0.245931284,0.284734134,0.291139241,0.575873374
Bruce Ogrodowski,1913,1937,184,516,119,25,4,4,21,37,51,65,2,5,0.230620155,0.260707635,0.317829457,0.578537092
Bruce Petway,1897,1925,220,632,168,18,7,4,56,113,66,81,18,10,0.265822785,0.325581395,0.335443038,0.661024433
Bruce Robinson,1955,1980,38,101,23,3,1,0,4,12,10,5,0,0,0.227722772,0.257142857,0.277227723,0.53437058
Bruce Sloan,1921,1944,59,104,28,4,1,1,13,8,9,7,0,2,0.269230769,0.35042735,0.355769231,0.706196581
Bruno Betzel,1891,1918,450,1444,333,37,25,2,90,189,94,135,49,36,0.230609418,0.275749674,0.29501385,0.570763524
Bruno Block,1887,1914,211,566,131,18,10,1,39,167,69,42,5,11,0.231448763,0.280991736,0.303886926,0.584878661
Bryan Anderson,1988,2015,40,68,15,4,0,0,4,19,7,4,1,0,0.220588235,0.263888889,0.279411765,0.543300654
Bryan De La Cruz,1998,2024,475,1691,427,84,2,58,106,455,208,176,14,4,0.252513306,0.296605454,0.407451212,0.704056666
Bryan Holaday,1989,2021,303,733,173,35,2,10,42,158,79,72,1,3,0.236016371,0.277419355,0.330150068,0.607569423
Bryan LaHair,1987,2012,195,535,139,26,1,21,61,182,56,66,4,3,0.259813084,0.33557047,0.429906542,0.765477012
Bryan Little,1959,1986,327,922,226,37,5,3,120,79,77,126,8,10,0.245119306,0.332053743,0.305856833,0.637910576
Bryan Petersen,1987,2012,181,469,103,22,6,2,52,113,29,48,15,3,0.219616205,0.297504798,0.304904051,0.60240885
Bryan Ramos,2001,2024,32,99,20,4,0,3,7,22,11,13,0,2,0.202020202,0.254716981,0.333333333,0.588050314
Bryan Reynolds,1996,2024,794,2973,822,157,26,122,308,732,411,432,38,11,0.276488396,0.344407193,0.469895728,0.814302921
Bryant Nelson,1979,2002,25,34,9,3,0,0,4,1,2,6,1,1,0.264705882,0.342105263,0.352941176,0.69504644
Bryce Brentz,1992,2016,34,87,25,5,0,1,3,26,9,13,0,0,0.287356322,0.311111111,0.379310345,0.690421456
Bryce Harper,1989,2024,1653,5934,1670,369,24,336,1035,1533,976,1082,140,50,0.281429053,0.38814751,0.52157061,0.90971812
Bryce Johnson,1999,2024,88,124,22,3,0,1,12,34,9,17,4,1,0.177419355,0.25,0.225806452,0.475806452
Bryson Stott,1999,2024,426,1518,388,70,6,36,128,282,168,201,75,10,0.255599473,0.313487242,0.380764163,0.694251405
Bubba Crosby,1980,2006,205,250,54,5,2,4,10,51,20,32,9,2,0.216,0.246153846,0.3,0.546153846
Bubba Morton,1940,1969,451,928,248,37,8,14,111,143,128,117,7,7,0.267241379,0.345524543,0.369612069,0.715136612
Bubba Phillips,1932,1964,1062,3278,835,135,8,62,182,314,356,348,25,11,0.254728493,0.293930636,0.357535082,0.651465718
Bubba Starling,1996,2020,91,245,50,8,0,5,13,83,17,31,2,0,0.204081633,0.244186047,0.297959184,0.54214523
Bubba Thompson,1999,2024,109,241,56,10,1,1,11,83,13,33,27,5,0.232365145,0.265873016,0.294605809,0.560478825
Bubba Trammell,1974,2003,584,1798,469,96,7,82,210,325,285,243,10,10,0.260845384,0.33814741,0.458843159,0.796990569
Bubber Jonnard,1907,1935,103,235,54,7,1,0,12,23,20,26,0,9,0.229787234,0.267206478,0.268085106,0.535291584
Bubbles Anderson,1899,1925,124,392,98,15,8,0,51,114,47,63,10,7,0.25,0.336343115,0.329081633,0.665424748
Bubbles Hargrave,1896,1930,853,2533,786,155,58,29,217,165,376,314,29,30,0.310303987,0.364727273,0.451638373,0.816365646
Buck Coats,1983,2008,46,57,11,5,0,1,4,23,3,4,1,0,0.192982456,0.245901639,0.333333333,0.579234973
Buck Crouse,1900,1930,471,1306,342,54,6,8,114,68,160,128,14,10,0.2618683,0.321126761,0.330781011,0.651907771
Buck Etchison,1920,1944,119,327,72,19,0,8,35,52,35,32,1,5,0.220183486,0.29558011,0.351681957,0.647262068
Buck Ewing,1886,1929,1395,5613,1701,263,185,74,421,444,922,1172,390,46,0.303046499,0.351673848,0.455371459,0.807045307
Buck Fausett,1921,1944,13,31,3,0,1,0,1,2,1,2,0,2,0.096774194,0.125,0.161290323,0.286290323
Buck Felder,1921,1945,34,86,11,4,0,1,14,1,5,15,3,2,0.127906977,0.25,0.209302326,0.459302326
Buck Freeman,1875,1907,1121,4190,1231,198,131,82,270,374,712,587,92,23,0.293794749,0.336547085,0.462291169,0.798838255
Buck Gladmon,1861,1886,101,380,56,10,6,2,15,69,46,35,16,7,0.147368421,0.179746835,0.221052632,0.400799467
Buck Herzog,1885,1920,1495,5284,1370,191,75,20,427,382,445,705,312,76,0.259273278,0.314655927,0.335162755,0.649818683
Buck Hopkins,1884,1907,15,44,6,3,0,0,10,37,3,7,2,2,0.136363636,0.296296296,0.204545455,0.500841751
Buck Jordan,1906,1938,811,2980,890,153,35,17,182,109,281,396,20,21,0.298657718,0.339025933,0.390604027,0.72962996
Buck Leonard,1912,1948,627,2239,772,150,52,98,418,14,564,557,33,9,0.344796784,0.447873542,0.589548906,1.037422447
Buck Martinez,1947,1986,1049,2743,618,128,10,58,230,419,321,245,5,10,0.225300766,0.285233771,0.342690485,0.627924255
Buck O'Neil,1916,1948,401,1450,376,56,25,12,128,150,186,231,58,18,0.259310345,0.319391635,0.357241379,0.676633014
Buck Redfern,1905,1929,107,307,67,6,3,0,15,22,38,22,9,3,0.218241042,0.254658385,0.25732899,0.511987375
Buck Rodgers,1938,1969,932,3033,704,114,18,31,234,409,288,259,17,27,0.232113419,0.28711356,0.312232113,0.599345673
Buck Thrasher,1893,1917,30,106,27,4,2,0,5,13,6,9,0,5,0.254716981,0.288288288,0.330188679,0.618476968
Buck Weaver,1889,1920,1255,4809,1308,198,69,21,183,340,420,623,172,81,0.271990019,0.298677885,0.354959451,0.653637336
Buck West,1866,1890,70,282,69,8,9,3,9,48,44,40,10,5,0.244680851,0.268041237,0.368794326,0.636835563
Bucky Dent,1950,1984,1392,4512,1114,169,23,40,328,348,423,451,17,29,0.246897163,0.297933884,0.321143617,0.619077501
Bucky Harris,1897,1931,1262,4736,1297,224,64,9,472,310,506,722,167,93,0.273859797,0.339669739,0.353885135,0.693554874
Bucky Jacobsen,1981,2004,42,160,44,9,0,9,14,47,28,17,0,0,0.275,0.333333333,0.5,0.833333333
Bucky Walters,1908,1934,189,696,169,37,11,12,43,111,88,83,2,6,0.242816092,0.286874154,0.379310345,0.666184499
Bud Barbee,1923,1948,89,318,83,10,4,2,30,75,35,41,4,6,0.261006289,0.324712644,0.336477987,0.661190631
Bud Bulling,1957,1983,138,345,77,11,0,3,45,41,28,34,2,1,0.223188406,0.312820513,0.28115942,0.593979933
Bud Clancy,1903,1934,522,1796,504,69,26,12,111,106,198,204,19,21,0.280623608,0.322496067,0.368040089,0.690536156
Bud Connolly,1902,1925,43,107,28,7,1,0,23,9,21,12,0,3,0.261682243,0.392307692,0.345794393,0.738102085
Bud Hafey,1914,1939,123,366,78,19,3,10,30,91,33,53,2,5,0.213114754,0.272727273,0.363387978,0.636115251
Bud Harrelson,1942,1980,1533,4744,1120,136,45,7,633,653,267,539,127,60,0.23608769,0.326018226,0.288153457,0.614171683
Bud Jones,1917,1941,13,30,7,3,1,0,3,0,5,3,1,2,0.233333333,0.303030303,0.4,0.703030303
Bud Metheny,1920,1946,376,1390,344,52,5,31,149,122,156,187,12,10,0.247482014,0.320337882,0.358992806,0.679330687
Bud Sharpe,1886,1910,165,625,139,17,6,0,21,70,41,40,4,5,0.2224,0.247678019,0.2688,0.516478019
Bud Sheely,1928,1953,101,210,44,5,0,0,27,22,12,7,0,1,0.20952381,0.299578059,0.233333333,0.532911392
Bud Stewart,1923,1954,773,2041,547,96,32,32,252,157,260,288,29,28,0.268005879,0.34845181,0.393434591,0.741886401
Bud Weiser,1892,1916,41,74,12,3,0,0,7,15,9,7,2,4,0.162162162,0.234567901,0.202702703,0.437270604
Bud Zipfel,1938,1962,118,354,78,11,6,10,32,92,39,38,2,3,0.220338983,0.284974093,0.370056497,0.65503059
Buddy Allen,1917,1940,10,36,12,1,0,0,1,0,5,7,0,2,0.333333333,0.351351351,0.361111111,0.712462462
Buddy Armour,1915,1947,193,717,202,35,10,3,50,188,102,109,28,21,0.281729428,0.328552803,0.370990237,0.69954304
Buddy Bell,1949,1989,2405,8995,2514,425,56,201,836,776,1106,1151,55,79,0.279488605,0.340758824,0.406225681,0.746984505
Buddy Biancalana,1959,1987,311,550,113,16,7,6,41,157,30,70,8,7,0.205454545,0.260575296,0.292727273,0.553302569
Buddy Blair,1919,1942,137,484,135,26,8,5,30,30,66,48,1,6,0.27892562,0.321011673,0.396694215,0.717705888
Buddy Blattner,1922,1949,272,713,176,34,8,16,102,96,84,112,18,11,0.24684432,0.341104294,0.384291725,0.72539602
Buddy Booker,1944,1968,23,33,6,1,0,2,3,8,5,6,0,0,0.181818182,0.25,0.393939394,0.643939394
Buddy Bradford,1943,1976,697,1605,363,50,8,52,185,411,175,224,36,24,0.226168224,0.306145251,0.364485981,0.670631233
Buddy Burbage,1912,1943,206,772,232,41,16,10,82,266,113,151,19,18,0.300518135,0.367681499,0.433937824,0.801619323
Buddy Gremp,1917,1942,113,291,65,14,0,3,18,24,31,19,1,7,0.223367698,0.268608414,0.302405498,0.571013913
Buddy Hassett,1913,1942,929,3517,1026,130,40,12,209,116,343,469,53,19,0.291725903,0.331454643,0.361671879,0.693126522
Buddy Hayes,1899,1924,47,111,29,5,2,1,12,79,13,7,0,7,0.261261261,0.333333333,0.369369369,0.702702703
Buddy Hicks,1933,1956,26,47,10,2,0,0,3,2,5,5,0,1,0.212765957,0.26,0.255319149,0.515319149
Buddy Kennedy,1999,2024,54,128,26,4,2,2,16,36,19,14,1,0,0.203125,0.291666667,0.3125,0.604166667
Buddy Kerr,1920,1951,1067,3631,903,145,25,31,324,280,333,376,38,18,0.24869182,0.310240202,0.328008813,0.638249015
Buddy Lewis,1916,1949,1348,5261,1563,249,93,71,573,303,607,830,83,59,0.297091808,0.366129585,0.420262308,0.786391893
Buddy Myer,1902,1941,1923,7038,2131,353,130,38,965,428,850,1174,156,109,0.302784882,0.386854929,0.406081273,0.792936202
Buddy Peterson,1933,1957,13,38,9,3,0,0,5,4,2,8,0,0,0.236842105,0.325581395,0.315789474,0.641370869
Buddy Rosar,1916,1951,988,3198,836,147,15,18,315,161,367,335,17,18,0.261413383,0.327640194,0.333646029,0.661286222
Buddy Ryan,1889,1913,166,571,161,18,10,1,41,50,63,79,21,5,0.281961471,0.330065359,0.353765324,0.683830683
Bug Holliday,1866,1898,928,3648,1135,162,71,65,359,286,617,728,248,23,0.311129386,0.372847517,0.447916667,0.820764184
Bull Barbour,1899,1922,35,121,32,8,1,1,10,1,20,16,2,2,0.26446281,0.320610687,0.371900826,0.692511513
Bull Smith,1886,1911,15,43,6,0,1,0,1,112,0,2,0,7,0.139534884,0.159090909,0.186046512,0.345137421
Bullet Rogan,1908,1938,395,1289,425,67,38,32,154,115,256,264,82,14,0.329712956,0.401247401,0.515128006,0.916375407
Bump Wills,1954,1982,831,3030,807,128,24,36,310,441,302,472,196,65,0.266336634,0.334431138,0.360066007,0.694497144
Bunk Congalton,1881,1907,309,1163,337,27,13,6,57,150,128,115,31,9,0.289767842,0.32295082,0.350816853,0.673767673
Bunny Brief,1891,1917,184,569,127,25,9,5,58,132,59,61,17,13,0.223198594,0.295055821,0.32513181,0.620187632
Bunny Downs,1902,1929,130,478,112,10,9,1,35,187,42,53,11,11,0.234309623,0.286549708,0.29916318,0.585712888
Bunny Fabrique,1893,1917,27,90,18,3,0,1,8,10,3,8,0,5,0.2,0.265306122,0.266666667,0.531972789
Bunny Madden,1886,1911,53,143,41,4,1,0,5,88,11,10,0,7,0.286713287,0.310810811,0.328671329,0.639482139
Bunny Roser,1899,1922,32,113,27,3,4,0,10,19,16,13,2,1,0.238938053,0.300813008,0.336283186,0.637096194
Burdell Young,1902,1928,126,477,126,16,10,6,37,150,49,69,12,9,0.264150943,0.317120623,0.377358491,0.694479113
Burgess Whitehead,1915,1946,924,3316,883,100,31,17,150,138,245,415,51,21,0.26628468,0.298038084,0.330518697,0.628556781
Burt Shotton,1887,1923,1390,4945,1338,154,65,9,713,492,290,746,293,109,0.27057634,0.362495581,0.33346815,0.695963731
Bus Gordon,1897,1920,10,35,7,1,1,0,4,37,3,5,0,2,0.2,0.282051282,0.285714286,0.567765568
Buster Adams,1919,1947,576,2003,532,96,12,50,234,281,249,282,12,14,0.265601598,0.342422888,0.400399401,0.742822289
Buster Chatham,1907,1931,129,448,118,21,11,6,43,47,59,52,8,5,0.263392857,0.32790224,0.399553571,0.727455812
Buster Haywood,1918,1948,137,368,83,7,4,0,39,152,43,29,6,16,0.225543478,0.2997543,0.266304348,0.566058648
Buster Maynard,1920,1946,224,616,136,14,5,14,46,53,66,68,6,9,0.220779221,0.274924471,0.327922078,0.602846549
Buster Mills,1917,1946,415,1379,396,62,19,14,131,137,163,200,23,26,0.287164612,0.349006623,0.390137781,0.739144404
Buster Posey,1987,2021,1371,4970,1500,293,9,158,540,721,729,663,23,9,0.301810865,0.370235935,0.459758551,0.829994486
Butch Benton,1959,1985,51,99,16,4,0,0,5,14,10,6,0,0,0.161616162,0.201923077,0.202020202,0.403943279
Butch Davis,1963,1994,233,720,201,33,22,10,34,83,102,106,38,9,0.279166667,0.311671088,0.427777778,0.739448865
Butch Henline,1898,1931,741,2101,611,96,21,40,192,156,268,258,18,19,0.290813898,0.350196249,0.413612565,0.763808815
Butch Hobson,1952,1982,738,2556,634,107,23,98,183,569,396,314,11,9,0.248043818,0.298284045,0.422926448,0.721210493
Butch Huskey,1971,2000,642,2078,555,98,4,86,164,384,336,259,21,17,0.267083734,0.320695807,0.442252166,0.762947973
Butch McCord,1925,1948,26,73,19,5,1,0,6,0,9,7,1,2,0.260273973,0.316455696,0.356164384,0.67262008
Butch Nieman,1920,1945,332,1050,269,46,14,37,129,119,167,147,20,7,0.256190476,0.337574215,0.432380952,0.769955168
Butch Weis,1899,1925,127,341,92,14,4,2,43,44,50,39,6,10,0.269794721,0.3515625,0.351906158,0.703468658
Butch Wynegar,1953,1988,1301,4330,1102,176,15,65,626,428,506,498,10,13,0.254503464,0.348668281,0.347113164,0.695781445
Butler White,1897,1920,29,108,27,5,3,0,3,0,16,10,0,2,0.25,0.27027027,0.351851852,0.622122122
Buttercup Dickerson,1856,1885,408,1762,500,84,34,4,48,126,189,302,39,16,0.283768445,0.302762431,0.376844495,0.679606926
Butts Wagner,1875,1898,74,261,59,12,3,1,16,37,34,22,4,2,0.22605364,0.270758123,0.30651341,0.577271533
Buzz Arlett,1908,1931,121,418,131,26,7,18,45,39,72,65,3,2,0.313397129,0.38012959,0.538277512,0.918407102
Buzz Boyle,1908,1935,366,1343,389,58,24,12,116,125,125,185,24,11,0.289650037,0.346127485,0.39538347,0.741510954
Buzz Clarkson,1924,1952,177,617,188,41,8,24,85,8,135,122,11,9,0.304700162,0.388888889,0.513776337,0.902665226
Buzz Murphy,1895,1919,88,284,78,9,7,1,22,37,37,25,5,5,0.274647887,0.326797386,0.366197183,0.692994569
Byrd Lynn,1893,1920,118,211,50,9,1,0,18,31,15,15,3,9,0.236966825,0.296943231,0.289099526,0.586042758
Byron Browne,1942,1972,349,869,205,37,10,30,101,273,102,94,5,6,0.235903337,0.315463918,0.405063291,0.720527209
Byron Buxton,1992,2024,772,2614,639,157,24,133,193,830,353,426,93,12,0.244452946,0.296401853,0.47551645,0.771918302
Byron Gettis,1981,2004,21,39,7,1,1,0,8,14,1,7,0,1,0.179487179,0.319148936,0.256410256,0.575559193
ByungHo Park,1993,2016,62,215,41,9,1,12,21,80,24,28,1,0,0.190697674,0.262711864,0.409302326,0.67201419
C.J. Cron,1991,2023,1049,3670,953,194,10,187,268,928,604,470,10,8,0.259673025,0.310055866,0.470844687,0.780900553
CJ Abrams,1999,2024,379,1388,341,69,14,40,77,296,150,195,85,20,0.245677233,0.285324232,0.402017291,0.687341523
Cad Coles,1891,1914,78,194,49,7,3,1,5,30,25,17,6,2,0.25257732,0.271356784,0.335051546,0.60640833
Cade Marlowe,2000,2024,42,96,23,3,2,3,13,34,11,15,4,2,0.239583333,0.330275229,0.40625,0.736525229
Cal Abrams,1926,1956,567,1611,433,64,19,32,304,290,138,257,12,23,0.268777157,0.384856397,0.391682185,0.776538582
Cal Broughton,1862,1888,40,143,27,6,0,0,4,77,34,10,17,9,0.188811189,0.210884354,0.230769231,0.441653585
Cal McVey,1853,1879,265,1199,393,52,17,3,23,38,172,227,22,9,0.327773144,0.340425532,0.407005838,0.74743137
Cal Mitchell,1999,2023,71,216,48,11,0,5,19,53,17,21,3,1,0.222222222,0.285106383,0.342592593,0.627698976
Cal Neeman,1934,1963,376,1002,224,35,4,30,79,221,97,93,1,0,0.223552894,0.280296022,0.356287425,0.636583447
Cal Raleigh,1998,2024,464,1568,342,71,2,93,169,508,251,203,7,1,0.218112245,0.294185377,0.443877551,0.738062928
Cal Ripken,1958,2001,3001,11551,3184,603,44,431,1129,1305,1695,1647,36,39,0.27564713,0.340141956,0.447407151,0.787549107
Cal Stevenson,1999,2024,47,93,16,6,0,0,14,29,7,8,1,1,0.172043011,0.280373832,0.23655914,0.516932972
Caleb Gindl,1990,2014,65,151,35,7,2,5,24,30,14,17,2,1,0.231788079,0.337142857,0.40397351,0.741116367
Caleb Joseph,1991,2020,425,1263,281,58,4,32,73,320,127,133,2,2,0.222486144,0.26497006,0.350752177,0.615722237
Callix Crabbe,1985,2008,21,34,6,1,0,0,4,6,2,4,1,0,0.176470588,0.263157895,0.205882353,0.469040248
Calvin Chapman,1912,1936,111,272,72,8,3,1,20,24,25,41,7,5,0.264705882,0.315068493,0.327205882,0.642274376
Calvin Murray,1977,2004,288,633,146,33,4,8,71,111,54,108,22,11,0.230647709,0.308238636,0.333333333,0.64157197
Calvin Pickering,1978,2005,95,264,59,10,1,14,43,91,45,37,1,0,0.223484848,0.332247557,0.428030303,0.76027786
Cam Carreon,1936,1966,354,986,260,43,4,11,97,117,114,113,3,4,0.263691684,0.329639889,0.348884381,0.678524271
Cam Gallagher,1994,2023,227,563,119,33,0,7,38,137,46,47,0,1,0.211367673,0.261231281,0.307282416,0.568513697
Cameron Maybin,1984,2021,1162,3824,973,173,34,72,368,921,354,556,187,55,0.254445607,0.319895038,0.373953975,0.693849013
Cameron Perkins,1994,2017,42,88,16,5,0,1,5,23,8,9,0,0,0.181818182,0.225806452,0.272727273,0.498533724
Cameron Rupp,1990,2017,296,1027,240,57,2,39,87,323,124,100,2,1,0.23369036,0.293536804,0.407010711,0.700547515
Camp Skinner,1899,1923,34,46,9,2,0,0,0,4,3,2,1,0,0.195652174,0.195652174,0.239130435,0.434782609
Canaan Smith-Njigba,1999,2023,18,37,5,2,1,0,5,16,5,4,1,0,0.135135135,0.238095238,0.243243243,0.481338481
Cando Lopez,1910,1939,271,1084,297,35,11,12,66,187,112,135,31,16,0.27398524,0.315652174,0.359778598,0.675430772
Candy Jim Taylor,1902,1942,385,893,266,35,8,27,93,524,165,131,35,40,0.29787234,0.364097363,0.44568869,0.809786053
Candy Maldonado,1958,1995,1410,4106,1042,227,17,146,391,864,618,498,34,33,0.253774963,0.318656882,0.424013639,0.742670521
Candy Nelson,1859,1890,624,2457,624,70,19,3,331,209,181,523,88,21,0.253968254,0.342539455,0.301587302,0.644126756
Cap Anson,1853,1897,2276,9101,3011,528,124,97,952,331,1879,1719,302,51,0.330842765,0.394210683,0.448082628,0.842293312
Cap Clark,1915,1938,52,74,19,1,1,0,9,10,4,11,0,2,0.256756757,0.337349398,0.297297297,0.634646695
Cap Peterson,1939,1969,536,1170,269,44,5,19,101,195,122,106,4,4,0.22991453,0.291109363,0.324786325,0.615895687
Carden Gillenwater,1921,1948,335,1004,261,41,7,11,153,138,114,129,20,11,0.259960159,0.357821953,0.347609562,0.705431515
Carey Selph,1908,1932,141,447,124,20,9,0,37,13,58,58,8,8,0.277404922,0.332644628,0.362416107,0.695060735
Carl Crawford,1979,2016,1716,6655,1931,309,123,136,377,1067,766,998,480,109,0.290157776,0.328213879,0.434861007,0.763074886
Carl Everett,1970,2006,1405,4809,1304,258,26,202,442,1021,791,707,107,54,0.271158245,0.332508094,0.461634435,0.794142529
Carl Furillo,1923,1960,1806,6378,1910,324,56,192,514,436,1058,895,48,37,0.299466918,0.35171213,0.458137347,0.809849477
Carl Lind,1904,1930,256,981,267,53,5,1,57,79,74,130,9,8,0.272171254,0.312138728,0.339449541,0.65158827
Carl Nichols,1963,1991,96,186,38,8,0,0,18,49,18,16,0,0,0.204301075,0.274509804,0.247311828,0.521821632
Carl Powis,1934,1957,15,41,8,3,1,0,7,9,2,4,2,0,0.195121951,0.3125,0.317073171,0.629573171
Carl Reynolds,1904,1939,1222,4495,1357,247,107,80,260,308,699,672,112,47,0.30189099,0.340063091,0.457842047,0.797905138
Carl Sawatski,1930,1963,633,1449,351,46,5,58,191,251,213,133,2,5,0.242236025,0.330487805,0.400966184,0.731453988
Carl Sawyer,1892,1916,27,63,14,2,0,0,8,9,5,11,5,5,0.222222222,0.309859155,0.253968254,0.563827409
Carl Taylor,1945,1973,411,846,225,31,6,10,136,130,115,113,12,7,0.265957447,0.367617108,0.352245863,0.719862971
Carl Vandagrift,1891,1914,43,136,34,4,0,0,9,15,9,25,7,2,0.25,0.296551724,0.279411765,0.575963489
Carl Warwick,1938,1966,530,1462,363,51,10,31,127,241,149,168,13,6,0.248290014,0.308370044,0.360465116,0.66883516
Carl Whitney,1919,1942,15,44,10,2,1,1,8,2,3,9,2,1,0.227272727,0.346153846,0.386363636,0.732517483
Carl Yastrzemski,1938,1983,3308,11988,3419,646,59,452,1845,1393,1844,1816,168,116,0.285201869,0.38053929,0.462045379,0.842584669
Carlisle Perry,1899,1924,73,254,54,4,1,4,13,75,24,24,2,7,0.212598425,0.25093633,0.283464567,0.534400897
Carlos Ascanio,1923,1946,18,62,10,0,0,0,6,37,6,3,1,2,0.161290323,0.235294118,0.161290323,0.39658444
Carlos Asuaje,1993,2018,175,520,125,24,2,6,53,126,42,45,1,2,0.240384615,0.310645724,0.328846154,0.639491878
Carlos Baerga,1969,2005,1630,5439,1583,279,17,134,291,580,774,731,59,24,0.291046148,0.327050611,0.422504137,0.749554748
Carlos Beltr찼n,1975,2017,2586,9768,2725,565,78,435,1084,1795,1587,1582,312,49,0.278972154,0.350995208,0.486384111,0.83737932
Carlos Bernier,1930,1953,105,310,66,7,8,3,51,53,31,48,15,14,0.212903226,0.324099723,0.316129032,0.640228755
Carlos Blanco,1918,1941,32,110,28,4,2,0,18,3,11,14,0,0,0.254545455,0.359375,0.327272727,0.686647727
Carlos Colas,1918,1941,35,108,23,0,0,2,5,1,11,14,0,0,0.212962963,0.247787611,0.268518519,0.516306129
Carlos Corpor찼n,1987,2015,232,701,153,25,1,20,44,205,78,63,0,1,0.218259629,0.26442953,0.342368046,0.606797576
Carlos Correa,1992,2024,1109,4179,1150,235,13,187,507,973,672,623,33,9,0.275185451,0.353606487,0.471883226,0.825489713
Carlos Delgado,1970,2009,2035,7283,2038,483,18,473,1109,1745,1512,1241,14,8,0.27982974,0.375,0.545928875,0.920928875
Carlos Etchegoyen,1909,1932,28,107,27,3,1,1,9,3,13,14,3,2,0.252336449,0.310344828,0.327102804,0.637447631
Carlos Febles,1975,2003,506,1656,414,65,18,24,163,297,146,255,68,20,0.25,0.317207257,0.354468599,0.671675856
Carlos Garcia,1967,1999,610,2178,580,102,17,33,115,340,197,274,73,33,0.266299357,0.30309638,0.374196511,0.677292891
